"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","TMAX","TMIN","r_date","month","day","year","doy","average_temperature","tgrowth10"
"USW00014762","1/3/19",40.3551,-79.92145,379.2,50,-10,2019-01-03,1,3,2019,3,2,NA
"USW00014762","1/4/19",40.3551,-79.92145,379.2,56,-21,2019-01-04,1,4,2019,4,1.75,NA
"USW00014762","1/5/19",40.3551,-79.92145,379.2,89,17,2019-01-05,1,5,2019,5,5.3,5.245
"USW00014762","1/6/19",40.3551,-79.92145,379.2,61,-16,2019-01-06,1,6,2019,6,2.25,4.995
"USW00014762","1/7/19",40.3551,-79.92145,379.2,100,-21,2019-01-07,1,7,2019,7,3.95,4.25
"USW00014762","1/8/19",40.3551,-79.92145,379.2,150,39,2019-01-08,1,8,2019,8,9.45,4.75
"USW00014762","1/9/19",40.3551,-79.92145,379.2,39,-55,2019-01-09,1,9,2019,9,-0.8,4.445
"USW00014762","1/10/19",40.3551,-79.92145,379.2,-43,-66,2019-01-10,1,10,2019,10,-5.45,3.12
"USW00014762","1/11/19",40.3551,-79.92145,379.2,-16,-66,2019-01-11,1,11,2019,11,-4.1,1.795
"USW00014762","1/12/19",40.3551,-79.92145,379.2,-10,-60,2019-01-12,1,12,2019,12,-3.5,1.085
"USW00014762","1/13/19",40.3551,-79.92145,379.2,-5,-38,2019-01-13,1,13,2019,13,-2.15,0.67
"USW00014762","1/14/19",40.3551,-79.92145,379.2,11,-60,2019-01-14,1,14,2019,14,-2.45,0.25
"USW00014762","1/15/19",40.3551,-79.92145,379.2,-10,-43,2019-01-15,1,15,2019,15,-2.65,-0.545
"USW00014762","1/16/19",40.3551,-79.92145,379.2,-5,-32,2019-01-16,1,16,2019,16,-1.85,-0.955
"USW00014762","1/17/19",40.3551,-79.92145,379.2,0,-38,2019-01-17,1,17,2019,17,-1.9,-1.54
"USW00014762","1/18/19",40.3551,-79.92145,379.2,11,-5,2019-01-18,1,18,2019,18,0.3,-2.455
"USW00014762","1/19/19",40.3551,-79.92145,379.2,33,-16,2019-01-19,1,19,2019,19,0.85,-2.29
"USW00014762","1/20/19",40.3551,-79.92145,379.2,33,-138,2019-01-20,1,20,2019,20,-5.25,-2.27
"USW00014762","1/21/19",40.3551,-79.92145,379.2,-105,-171,2019-01-21,1,21,2019,21,-13.8,-3.24
"USW00014762","1/22/19",40.3551,-79.92145,379.2,22,-160,2019-01-22,1,22,2019,22,-6.9,-3.58
"USW00014762","1/23/19",40.3551,-79.92145,379.2,100,22,2019-01-23,1,23,2019,23,6.1,-2.755
"USW00014762","1/24/19",40.3551,-79.92145,379.2,89,-38,2019-01-24,1,24,2019,24,2.55,-2.255
"USW00014762","1/25/19",40.3551,-79.92145,379.2,-38,-99,2019-01-25,1,25,2019,25,-6.85,-2.675
"USW00014762","1/26/19",40.3551,-79.92145,379.2,-38,-99,2019-01-26,1,26,2019,26,-6.85,-3.175
"USW00014762","1/27/19",40.3551,-79.92145,379.2,6,-88,2019-01-27,1,27,2019,27,-4.1,-3.395
"USW00014762","1/28/19",40.3551,-79.92145,379.2,61,-121,2019-01-28,1,28,2019,28,-3,-3.725
"USW00014762","1/29/19",40.3551,-79.92145,379.2,56,-105,2019-01-29,1,29,2019,29,-2.45,-4.055
"USW00014762","1/30/19",40.3551,-79.92145,379.2,-88,-205,2019-01-30,1,30,2019,30,-14.65,-4.995
"USW00014762","1/31/19",40.3551,-79.92145,379.2,-116,-205,2019-01-31,1,31,2019,31,-16.05,-5.22
"USW00014762","2/1/19",40.3551,-79.92145,379.2,-71,-138,2019-02-01,2,1,2019,32,-10.45,-5.575
"USW00014762","2/2/19",40.3551,-79.92145,379.2,44,-127,2019-02-02,2,2,2019,33,-4.15,-6.6
"USW00014762","2/3/19",40.3551,-79.92145,379.2,133,0,2019-02-03,2,3,2019,34,6.65,-6.19
"USW00014762","2/4/19",40.3551,-79.92145,379.2,167,17,2019-02-04,2,4,2019,35,9.2,-4.585
"USW00014762","2/5/19",40.3551,-79.92145,379.2,128,56,2019-02-05,2,5,2019,36,9.2,-2.98
"USW00014762","2/6/19",40.3551,-79.92145,379.2,117,56,2019-02-06,2,6,2019,37,8.65,-1.705
"USW00014762","2/7/19",40.3551,-79.92145,379.2,172,100,2019-02-07,2,7,2019,38,13.6,-0.0450000000000007
"USW00014762","2/8/19",40.3551,-79.92145,379.2,144,-66,2019-02-08,2,8,2019,39,3.9,0.59
"USW00014762","2/9/19",40.3551,-79.92145,379.2,-21,-93,2019-02-09,2,9,2019,40,-5.7,1.485
"USW00014762","2/10/19",40.3551,-79.92145,379.2,6,-93,2019-02-10,2,10,2019,41,-4.35,2.655
"USW00014762","2/11/19",40.3551,-79.92145,379.2,17,-5,2019-02-11,2,11,2019,42,0.6,3.76
"USW00014762","2/12/19",40.3551,-79.92145,379.2,89,6,2019-02-12,2,12,2019,43,4.75,4.65
"USW00014762","2/13/19",40.3551,-79.92145,379.2,17,-38,2019-02-13,2,13,2019,44,-1.05,3.88
"USW00014762","2/14/19",40.3551,-79.92145,379.2,100,-43,2019-02-14,2,14,2019,45,2.85,3.245
"USW00014762","2/15/19",40.3551,-79.92145,379.2,106,-21,2019-02-15,2,15,2019,46,4.25,2.75
"USW00014762","2/16/19",40.3551,-79.92145,379.2,-16,-43,2019-02-16,2,16,2019,47,-2.95,1.59
"USW00014762","2/17/19",40.3551,-79.92145,379.2,22,-60,2019-02-17,2,17,2019,48,-1.9,0.04
"USW00014762","2/18/19",40.3551,-79.92145,379.2,22,-66,2019-02-18,2,18,2019,49,-2.2,-0.57
"USW00014762","2/19/19",40.3551,-79.92145,379.2,-5,-99,2019-02-19,2,19,2019,50,-5.2,-0.52
"USW00014762","2/20/19",40.3551,-79.92145,379.2,50,-32,2019-02-20,2,20,2019,51,0.9,0.00499999999999989
"USW00014762","2/21/19",40.3551,-79.92145,379.2,83,22,2019-02-21,2,21,2019,52,5.25,0.47
"USW00014762","2/22/19",40.3551,-79.92145,379.2,56,-5,2019-02-22,2,22,2019,53,2.55,0.25
"USW00014762","2/23/19",40.3551,-79.92145,379.2,56,0,2019-02-23,2,23,2019,54,2.8,0.635
"USW00014762","2/24/19",40.3551,-79.92145,379.2,144,-5,2019-02-24,2,24,2019,55,6.95,1.045
"USW00014762","2/25/19",40.3551,-79.92145,379.2,6,-49,2019-02-25,2,25,2019,56,-2.15,0.405
"USW00014762","2/26/19",40.3551,-79.92145,379.2,17,-43,2019-02-26,2,26,2019,57,-1.3,0.57
"USW00014762","2/27/19",40.3551,-79.92145,379.2,133,-49,2019-02-27,2,27,2019,58,4.2,1.18
"USW00014762","2/28/19",40.3551,-79.92145,379.2,17,-49,2019-02-28,2,28,2019,59,-1.6,1.24
"USW00014762","3/1/19",40.3551,-79.92145,379.2,22,-27,2019-03-01,3,1,2019,60,-0.25,1.735
"USW00014762","3/2/19",40.3551,-79.92145,379.2,44,-10,2019-03-02,3,2,2019,61,1.7,1.815
"USW00014762","3/3/19",40.3551,-79.92145,379.2,-5,-38,2019-03-03,3,3,2019,62,-2.15,1.075
"USW00014762","3/4/19",40.3551,-79.92145,379.2,-38,-99,2019-03-04,3,4,2019,63,-6.85,0.135
"USW00014762","3/5/19",40.3551,-79.92145,379.2,-66,-138,2019-03-05,3,5,2019,64,-10.2,-1.165
"USW00014762","3/6/19",40.3551,-79.92145,379.2,-66,-121,2019-03-06,3,6,2019,65,-9.35,-2.795
"USW00014762","3/7/19",40.3551,-79.92145,379.2,-5,-93,2019-03-07,3,7,2019,66,-4.9,-3.07
"USW00014762","3/8/19",40.3551,-79.92145,379.2,22,-60,2019-03-08,3,8,2019,67,-1.9,-3.13
"USW00014762","3/9/19",40.3551,-79.92145,379.2,89,-32,2019-03-09,3,9,2019,68,2.85,-3.265
"USW00014762","3/10/19",40.3551,-79.92145,379.2,150,39,2019-03-10,3,10,2019,69,9.45,-2.16
"USW00014762","3/11/19",40.3551,-79.92145,379.2,100,6,2019-03-11,3,11,2019,70,5.3,-1.605
"USW00014762","3/12/19",40.3551,-79.92145,379.2,72,-27,2019-03-12,3,12,2019,71,2.25,-1.55
"USW00014762","3/13/19",40.3551,-79.92145,379.2,150,-10,2019-03-13,3,13,2019,72,7,-0.635
"USW00014762","3/14/19",40.3551,-79.92145,379.2,256,78,2019-03-14,3,14,2019,73,16.7,1.72
"USW00014762","3/15/19",40.3551,-79.92145,379.2,200,22,2019-03-15,3,15,2019,74,11.1,3.85
"USW00014762","3/16/19",40.3551,-79.92145,379.2,44,-10,2019-03-16,3,16,2019,75,1.7,4.955
"USW00014762","3/17/19",40.3551,-79.92145,379.2,61,-27,2019-03-17,3,17,2019,76,1.7,5.615
"USW00014762","3/18/19",40.3551,-79.92145,379.2,50,-10,2019-03-18,3,18,2019,77,2,6.005
"USW00014762","3/19/19",40.3551,-79.92145,379.2,89,-27,2019-03-19,3,19,2019,78,3.1,6.03
"USW00014762","3/20/19",40.3551,-79.92145,379.2,117,-16,2019-03-20,3,20,2019,79,5.05,5.59
"USW00014762","3/21/19",40.3551,-79.92145,379.2,111,44,2019-03-21,3,21,2019,80,7.75,5.835
"USW00014762","3/22/19",40.3551,-79.92145,379.2,44,-16,2019-03-22,3,22,2019,81,1.4,5.75
"USW00014762","3/23/19",40.3551,-79.92145,379.2,83,-38,2019-03-23,3,23,2019,82,2.25,5.275
"USW00014762","3/24/19",40.3551,-79.92145,379.2,133,-21,2019-03-24,3,24,2019,83,5.6,4.165
"USW00014762","3/25/19",40.3551,-79.92145,379.2,78,-10,2019-03-25,3,25,2019,84,3.4,3.395
"USW00014762","3/26/19",40.3551,-79.92145,379.2,83,-43,2019-03-26,3,26,2019,85,2,3.425
"USW00014762","3/27/19",40.3551,-79.92145,379.2,133,-27,2019-03-27,3,27,2019,86,5.3,3.785
"USW00014762","3/28/19",40.3551,-79.92145,379.2,167,44,2019-03-28,3,28,2019,87,10.55,4.64
"USW00014762","3/29/19",40.3551,-79.92145,379.2,139,106,2019-03-29,3,29,2019,88,12.25,5.555
"USW00014762","3/30/19",40.3551,-79.92145,379.2,206,94,2019-03-30,3,30,2019,89,15,6.55
"USW00014762","3/31/19",40.3551,-79.92145,379.2,94,-32,2019-03-31,3,31,2019,90,3.1,6.085
"USW00014762","4/1/19",40.3551,-79.92145,379.2,56,-38,2019-04-01,4,1,2019,91,0.9,6.035
"USW00014762","4/2/19",40.3551,-79.92145,379.2,122,-16,2019-04-02,4,2,2019,92,5.3,6.34
"USW00014762","4/3/19",40.3551,-79.92145,379.2,144,28,2019-04-03,4,3,2019,93,8.6,6.64
"USW00014762","4/4/19",40.3551,-79.92145,379.2,139,50,2019-04-04,4,4,2019,94,9.45,7.245
"USW00014762","4/5/19",40.3551,-79.92145,379.2,111,61,2019-04-05,4,5,2019,95,8.6,7.905
"USW00014762","4/6/19",40.3551,-79.92145,379.2,200,67,2019-04-06,4,6,2019,96,13.35,8.71
"USW00014762","4/7/19",40.3551,-79.92145,379.2,222,89,2019-04-07,4,7,2019,97,15.55,9.21
"USW00014762","4/8/19",40.3551,-79.92145,379.2,200,144,2019-04-08,4,8,2019,98,17.2,9.705
"USW00014762","4/9/19",40.3551,-79.92145,379.2,206,100,2019-04-09,4,9,2019,99,15.3,9.735
"USW00014762","4/10/19",40.3551,-79.92145,379.2,144,56,2019-04-10,4,10,2019,100,10,10.425
"USW00014762","4/11/19",40.3551,-79.92145,379.2,217,44,2019-04-11,4,11,2019,101,13.05,11.64
"USW00014762","4/12/19",40.3551,-79.92145,379.2,239,133,2019-04-12,4,12,2019,102,18.6,12.97
"USW00014762","4/13/19",40.3551,-79.92145,379.2,206,111,2019-04-13,4,13,2019,103,15.85,13.695
"USW00014762","4/14/19",40.3551,-79.92145,379.2,233,94,2019-04-14,4,14,2019,104,16.35,14.385
"USW00014762","4/15/19",40.3551,-79.92145,379.2,139,17,2019-04-15,4,15,2019,105,7.8,14.305
"USW00014762","4/16/19",40.3551,-79.92145,379.2,189,28,2019-04-16,4,16,2019,106,10.85,14.055
"USW00014762","4/17/19",40.3551,-79.92145,379.2,233,111,2019-04-17,4,17,2019,107,17.2,14.22
"USW00014762","4/18/19",40.3551,-79.92145,379.2,267,150,2019-04-18,4,18,2019,108,20.85,14.585
"USW00014762","4/19/19",40.3551,-79.92145,379.2,211,117,2019-04-19,4,19,2019,109,16.4,14.695
"USW00014762","4/20/19",40.3551,-79.92145,379.2,206,89,2019-04-20,4,20,2019,110,14.75,15.17
"USW00014762","4/21/19",40.3551,-79.92145,379.2,117,72,2019-04-21,4,21,2019,111,9.45,14.81
"USW00014762","4/22/19",40.3551,-79.92145,379.2,194,61,2019-04-22,4,22,2019,112,12.75,14.225
"USW00014762","4/23/19",40.3551,-79.92145,379.2,261,83,2019-04-23,4,23,2019,113,17.2,14.36
"USW00014762","4/24/19",40.3551,-79.92145,379.2,189,78,2019-04-24,4,24,2019,114,13.35,14.06
"USW00014762","4/25/19",40.3551,-79.92145,379.2,161,100,2019-04-25,4,25,2019,115,13.05,14.585
"USW00014762","4/26/19",40.3551,-79.92145,379.2,161,83,2019-04-26,4,26,2019,116,12.2,14.72
"USW00014762","4/27/19",40.3551,-79.92145,379.2,156,50,2019-04-27,4,27,2019,117,10.3,14.03
"USW00014762","4/28/19",40.3551,-79.92145,379.2,111,44,2019-04-28,4,28,2019,118,7.75,12.72
"USW00014762","4/29/19",40.3551,-79.92145,379.2,206,28,2019-04-29,4,29,2019,119,11.7,12.25
"USW00014762","4/30/19",40.3551,-79.92145,379.2,167,117,2019-04-30,4,30,2019,120,14.2,12.195
"USW00014762","5/1/19",40.3551,-79.92145,379.2,294,128,2019-05-01,5,1,2019,121,21.1,13.36
"USW00014762","5/2/19",40.3551,-79.92145,379.2,261,161,2019-05-02,5,2,2019,122,21.1,14.195
"USW00014762","5/3/19",40.3551,-79.92145,379.2,217,156,2019-05-03,5,3,2019,123,18.65,14.34
"USW00014762","5/4/19",40.3551,-79.92145,379.2,200,139,2019-05-04,5,4,2019,124,16.95,14.7
"USW00014762","5/5/19",40.3551,-79.92145,379.2,172,122,2019-05-05,5,5,2019,125,14.7,14.865
"USW00014762","5/6/19",40.3551,-79.92145,379.2,228,89,2019-05-06,5,6,2019,126,15.85,15.23
"USW00014762","5/7/19",40.3551,-79.92145,379.2,250,106,2019-05-07,5,7,2019,127,17.8,15.98
"USW00014762","5/8/19",40.3551,-79.92145,379.2,256,100,2019-05-08,5,8,2019,128,17.8,16.985
"USW00014762","5/9/19",40.3551,-79.92145,379.2,272,161,2019-05-09,5,9,2019,129,21.65,17.98
"USW00014762","5/10/19",40.3551,-79.92145,379.2,222,111,2019-05-10,5,10,2019,130,16.65,18.225
"USW00014762","5/11/19",40.3551,-79.92145,379.2,167,78,2019-05-11,5,11,2019,131,12.25,17.34
"USW00014762","5/12/19",40.3551,-79.92145,379.2,139,106,2019-05-12,5,12,2019,132,12.25,16.455
"USW00014762","5/13/19",40.3551,-79.92145,379.2,133,72,2019-05-13,5,13,2019,133,10.25,15.615
"USW00014762","5/14/19",40.3551,-79.92145,379.2,128,56,2019-05-14,5,14,2019,134,9.2,14.84
"USW00014762","5/15/19",40.3551,-79.92145,379.2,200,44,2019-05-15,5,15,2019,135,12.2,14.59
"USW00014762","5/16/19",40.3551,-79.92145,379.2,233,111,2019-05-16,5,16,2019,136,17.2,14.725
"USW00014762","5/17/19",40.3551,-79.92145,379.2,228,156,2019-05-17,5,17,2019,137,19.2,14.865
"USW00014762","5/18/19",40.3551,-79.92145,379.2,278,139,2019-05-18,5,18,2019,138,20.85,15.17
"USW00014762","5/19/19",40.3551,-79.92145,379.2,300,178,2019-05-19,5,19,2019,139,23.9,15.395
"USW00014762","5/20/19",40.3551,-79.92145,379.2,239,117,2019-05-20,5,20,2019,140,17.8,15.51
"USW00014762","5/21/19",40.3551,-79.92145,379.2,156,78,2019-05-21,5,21,2019,141,11.7,15.455
"USW00014762","5/22/19",40.3551,-79.92145,379.2,256,89,2019-05-22,5,22,2019,142,17.25,15.955
"USW00014762","5/23/19",40.3551,-79.92145,379.2,267,178,2019-05-23,5,23,2019,143,22.25,17.155
"USW00014762","5/24/19",40.3551,-79.92145,379.2,256,144,2019-05-24,5,24,2019,144,20,18.235
"USW00014762","5/25/19",40.3551,-79.92145,379.2,289,150,2019-05-25,5,25,2019,145,21.95,19.21
"USW00014762","5/26/19",40.3551,-79.92145,379.2,261,172,2019-05-26,5,26,2019,146,21.65,19.655
"USW00014762","5/27/19",40.3551,-79.92145,379.2,256,167,2019-05-27,5,27,2019,147,21.15,19.85
"USW00014762","5/28/19",40.3551,-79.92145,379.2,294,172,2019-05-28,5,28,2019,148,23.3,20.095
"USW00014762","5/29/19",40.3551,-79.92145,379.2,289,183,2019-05-29,5,29,2019,149,23.6,20.065
"USW00014762","5/30/19",40.3551,-79.92145,379.2,228,167,2019-05-30,5,30,2019,150,19.75,20.26
"USW00014762","5/31/19",40.3551,-79.92145,379.2,244,144,2019-05-31,5,31,2019,151,19.4,21.03
"USW00014762","6/1/19",40.3551,-79.92145,379.2,256,139,2019-06-01,6,1,2019,152,19.75,21.28
"USW00014762","6/2/19",40.3551,-79.92145,379.2,222,117,2019-06-02,6,2,2019,153,16.95,20.75
"USW00014762","6/3/19",40.3551,-79.92145,379.2,183,106,2019-06-03,6,3,2019,154,14.45,20.195
"USW00014762","6/4/19",40.3551,-79.92145,379.2,233,67,2019-06-04,6,4,2019,155,15,19.5
"USW00014762","6/5/19",40.3551,-79.92145,379.2,222,156,2019-06-05,6,5,2019,156,18.9,19.225
"USW00014762","6/6/19",40.3551,-79.92145,379.2,261,172,2019-06-06,6,6,2019,157,21.65,19.275
"USW00014762","6/7/19",40.3551,-79.92145,379.2,256,150,2019-06-07,6,7,2019,158,20.3,18.975
"USW00014762","6/8/19",40.3551,-79.92145,379.2,272,161,2019-06-08,6,8,2019,159,21.65,18.78
"USW00014762","6/9/19",40.3551,-79.92145,379.2,256,178,2019-06-09,6,9,2019,160,21.7,18.975
"USW00014762","6/10/19",40.3551,-79.92145,379.2,261,144,2019-06-10,6,10,2019,161,20.25,19.06
"USW00014762","6/11/19",40.3551,-79.92145,379.2,228,111,2019-06-11,6,11,2019,162,16.95,18.78
"USW00014762","6/12/19",40.3551,-79.92145,379.2,239,94,2019-06-12,6,12,2019,163,16.65,18.75
"USW00014762","6/13/19",40.3551,-79.92145,379.2,206,111,2019-06-13,6,13,2019,164,15.85,18.89
"USW00014762","6/14/19",40.3551,-79.92145,379.2,217,106,2019-06-14,6,14,2019,165,16.15,19.005
"USW00014762","6/15/19",40.3551,-79.92145,379.2,233,128,2019-06-15,6,15,2019,166,18.05,18.92
"USW00014762","6/16/19",40.3551,-79.92145,379.2,250,178,2019-06-16,6,16,2019,167,21.4,18.895
"USW00014762","6/17/19",40.3551,-79.92145,379.2,244,183,2019-06-17,6,17,2019,168,21.35,19
"USW00014762","6/18/19",40.3551,-79.92145,379.2,239,194,2019-06-18,6,18,2019,169,21.65,19
"USW00014762","6/19/19",40.3551,-79.92145,379.2,250,194,2019-06-19,6,19,2019,170,22.2,19.05
"USW00014762","6/20/19",40.3551,-79.92145,379.2,239,172,2019-06-20,6,20,2019,171,20.55,19.08
"USW00014762","6/21/19",40.3551,-79.92145,379.2,233,150,2019-06-21,6,21,2019,172,19.15,19.3
"USW00014762","6/22/19",40.3551,-79.92145,379.2,250,117,2019-06-22,6,22,2019,173,18.35,19.47
"USW00014762","6/23/19",40.3551,-79.92145,379.2,267,128,2019-06-23,6,23,2019,174,19.75,19.86
"USW00014762","6/24/19",40.3551,-79.92145,379.2,283,172,2019-06-24,6,24,2019,175,22.75,20.52
"USW00014762","6/25/19",40.3551,-79.92145,379.2,272,194,2019-06-25,6,25,2019,176,23.3,21.045
"USW00014762","6/26/19",40.3551,-79.92145,379.2,294,178,2019-06-26,6,26,2019,177,23.6,21.265
"USW00014762","6/27/19",40.3551,-79.92145,379.2,306,194,2019-06-27,6,27,2019,178,25,21.63
"USW00014762","6/28/19",40.3551,-79.92145,379.2,311,178,2019-06-28,6,28,2019,179,24.45,21.91
"USW00014762","6/29/19",40.3551,-79.92145,379.2,306,200,2019-06-29,6,29,2019,180,25.3,22.22
"USW00014762","6/30/19",40.3551,-79.92145,379.2,283,178,2019-06-30,6,30,2019,181,23.05,22.47
"USW00014762","7/1/19",40.3551,-79.92145,379.2,283,161,2019-07-01,7,1,2019,182,22.2,22.775
"USW00014762","7/2/19",40.3551,-79.92145,379.2,317,189,2019-07-02,7,2,2019,183,25.3,23.47
"USW00014762","7/3/19",40.3551,-79.92145,379.2,283,189,2019-07-03,7,3,2019,184,23.6,23.855
"USW00014762","7/4/19",40.3551,-79.92145,379.2,306,200,2019-07-04,7,4,2019,185,25.3,24.11
"USW00014762","7/5/19",40.3551,-79.92145,379.2,294,217,2019-07-05,7,5,2019,186,25.55,24.335
"USW00014762","7/6/19",40.3551,-79.92145,379.2,317,200,2019-07-06,7,6,2019,187,25.85,24.56
"USW00014762","7/7/19",40.3551,-79.92145,379.2,267,206,2019-07-07,7,7,2019,188,23.65,24.425
"USW00014762","7/8/19",40.3551,-79.92145,379.2,289,200,2019-07-08,7,8,2019,189,24.45,24.425
"USW00014762","7/9/19",40.3551,-79.92145,379.2,306,183,2019-07-09,7,9,2019,190,24.45,24.34
"USW00014762","7/10/19",40.3551,-79.92145,379.2,311,211,2019-07-10,7,10,2019,191,26.1,24.645
"USW00014762","7/11/19",40.3551,-79.92145,379.2,244,183,2019-07-11,7,11,2019,192,21.35,24.56
"USW00014762","7/12/19",40.3551,-79.92145,379.2,267,178,2019-07-12,7,12,2019,193,22.25,24.255
"USW00014762","7/13/19",40.3551,-79.92145,379.2,294,167,2019-07-13,7,13,2019,194,23.05,24.2
"USW00014762","7/14/19",40.3551,-79.92145,379.2,283,211,2019-07-14,7,14,2019,195,24.7,24.14
"USW00014762","7/15/19",40.3551,-79.92145,379.2,300,167,2019-07-15,7,15,2019,196,23.35,23.92
"USW00014762","7/16/19",40.3551,-79.92145,379.2,306,211,2019-07-16,7,16,2019,197,25.85,23.92
"USW00014762","7/17/19",40.3551,-79.92145,379.2,278,206,2019-07-17,7,17,2019,198,24.2,23.975
"USW00014762","7/18/19",40.3551,-79.92145,379.2,306,217,2019-07-18,7,18,2019,199,26.15,24.145
"USW00014762","7/19/19",40.3551,-79.92145,379.2,311,222,2019-07-19,7,19,2019,200,26.65,24.365
"USW00014762","7/20/19",40.3551,-79.92145,379.2,328,239,2019-07-20,7,20,2019,201,28.35,24.59
"USW00014762","7/21/19",40.3551,-79.92145,379.2,333,217,2019-07-21,7,21,2019,202,27.5,25.205
"USW00014762","7/22/19",40.3551,-79.92145,379.2,244,178,2019-07-22,7,22,2019,203,21.1,25.09
"USW00014762","7/23/19",40.3551,-79.92145,379.2,250,172,2019-07-23,7,23,2019,204,21.1,24.895
"USW00014762","7/24/19",40.3551,-79.92145,379.2,250,139,2019-07-24,7,24,2019,205,19.45,24.37
"USW00014762","7/25/19",40.3551,-79.92145,379.2,267,150,2019-07-25,7,25,2019,206,20.85,24.12
"USW00014762","7/26/19",40.3551,-79.92145,379.2,283,161,2019-07-26,7,26,2019,207,22.2,23.755
"USW00014762","7/27/19",40.3551,-79.92145,379.2,289,172,2019-07-27,7,27,2019,208,23.05,23.64
"USW00014762","7/28/19",40.3551,-79.92145,379.2,294,200,2019-07-28,7,28,2019,209,24.7,23.495
"USW00014762","7/29/19",40.3551,-79.92145,379.2,306,200,2019-07-29,7,29,2019,210,25.3,23.36
"USW00014762","7/30/19",40.3551,-79.92145,379.2,267,178,2019-07-30,7,30,2019,211,22.25,22.75
"USW00014762","7/31/19",40.3551,-79.92145,379.2,283,189,2019-07-31,7,31,2019,212,23.6,22.36
"USW00014762","8/1/19",40.3551,-79.92145,379.2,289,178,2019-08-01,8,1,2019,213,23.35,22.585
"USW00014762","8/2/19",40.3551,-79.92145,379.2,294,183,2019-08-02,8,2,2019,214,23.85,22.86
"USW00014762","8/3/19",40.3551,-79.92145,379.2,283,167,2019-08-03,8,3,2019,215,22.5,23.165
"USW00014762","8/4/19",40.3551,-79.92145,379.2,289,167,2019-08-04,8,4,2019,216,22.8,23.36
"USW00014762","8/5/19",40.3551,-79.92145,379.2,283,183,2019-08-05,8,5,2019,217,23.3,23.47
"USW00014762","8/6/19",40.3551,-79.92145,379.2,300,189,2019-08-06,8,6,2019,218,24.45,23.61
"USW00014762","8/7/19",40.3551,-79.92145,379.2,272,183,2019-08-07,8,7,2019,219,22.75,23.415
"USW00014762","8/8/19",40.3551,-79.92145,379.2,283,183,2019-08-08,8,8,2019,220,23.3,23.215
"USW00014762","8/9/19",40.3551,-79.92145,379.2,250,178,2019-08-09,8,9,2019,221,21.4,23.13
"USW00014762","8/10/19",40.3551,-79.92145,379.2,261,161,2019-08-10,8,10,2019,222,21.1,22.88
"USW00014762","8/11/19",40.3551,-79.92145,379.2,267,139,2019-08-11,8,11,2019,223,20.3,22.575
"USW00014762","8/12/19",40.3551,-79.92145,379.2,294,161,2019-08-12,8,12,2019,224,22.75,22.465
"USW00014762","8/13/19",40.3551,-79.92145,379.2,222,194,2019-08-13,8,13,2019,225,20.8,22.295
"USW00014762","8/14/19",40.3551,-79.92145,379.2,278,194,2019-08-14,8,14,2019,226,23.6,22.375
"USW00014762","8/15/19",40.3551,-79.92145,379.2,289,178,2019-08-15,8,15,2019,227,23.35,22.38
"USW00014762","8/16/19",40.3551,-79.92145,379.2,283,178,2019-08-16,8,16,2019,228,23.05,22.24
"USW00014762","8/17/19",40.3551,-79.92145,379.2,300,178,2019-08-17,8,17,2019,229,23.9,22.355
"USW00014762","8/18/19",40.3551,-79.92145,379.2,306,200,2019-08-18,8,18,2019,230,25.3,22.555
"USW00014762","8/19/19",40.3551,-79.92145,379.2,306,194,2019-08-19,8,19,2019,231,25,22.915
"USW00014762","8/20/19",40.3551,-79.92145,379.2,306,206,2019-08-20,8,20,2019,232,25.6,23.365
"USW00014762","8/21/19",40.3551,-79.92145,379.2,283,200,2019-08-21,8,21,2019,233,24.15,23.75
"USW00014762","8/22/19",40.3551,-79.92145,379.2,272,183,2019-08-22,8,22,2019,234,22.75,23.75
"USW00014762","8/23/19",40.3551,-79.92145,379.2,228,156,2019-08-23,8,23,2019,235,19.2,23.59
"USW00014762","8/24/19",40.3551,-79.92145,379.2,228,139,2019-08-24,8,24,2019,236,18.35,23.065
"USW00014762","8/25/19",40.3551,-79.92145,379.2,233,117,2019-08-25,8,25,2019,237,17.5,22.48
"USW00014762","8/26/19",40.3551,-79.92145,379.2,233,133,2019-08-26,8,26,2019,238,18.3,22.005
"USW00014762","8/27/19",40.3551,-79.92145,379.2,228,167,2019-08-27,8,27,2019,239,19.75,21.59
"USW00014762","8/28/19",40.3551,-79.92145,379.2,261,172,2019-08-28,8,28,2019,240,21.65,21.225
"USW00014762","8/29/19",40.3551,-79.92145,379.2,250,144,2019-08-29,8,29,2019,241,19.7,20.695
"USW00014762","8/30/19",40.3551,-79.92145,379.2,272,156,2019-08-30,8,30,2019,242,21.4,20.275
"USW00014762","8/31/19",40.3551,-79.92145,379.2,244,167,2019-08-31,8,31,2019,243,20.55,19.915
"USW00014762","9/1/19",40.3551,-79.92145,379.2,256,172,2019-09-01,9,1,2019,244,21.4,19.78
"USW00014762","9/2/19",40.3551,-79.92145,379.2,250,178,2019-09-02,9,2,2019,245,21.4,20
"USW00014762","9/3/19",40.3551,-79.92145,379.2,267,156,2019-09-03,9,3,2019,246,21.15,20.28
"USW00014762","9/4/19",40.3551,-79.92145,379.2,278,150,2019-09-04,9,4,2019,247,21.4,20.67
"USW00014762","9/5/19",40.3551,-79.92145,379.2,244,122,2019-09-05,9,5,2019,248,18.3,20.67
