STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USW00014762,1/23/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,94,",,W",-5,",,W",56,",,W",,,1222,",,W",,,,,210,",,W",210,",,W",94,",,W",125,",,W",,,,,,,,,,,,,,,1,",,W",,,,
USW00014762,1/24/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,11,",,W",-105,",,W",43,",,W",,, 0558,",,W",,,,,320,",,W",300,",,W",98,",,W",143,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,1/25/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-82,",,W",-127,",,W",18,",,W",,,1156,",,W",,,,,220,",,W",280,",,W",40,",,W",63,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,1/26/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-60,",,W",-105,",,W",5,",,W",,,1535,",,W",,,,,280,",,W",280,",,W",27,",,W",36,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,1/27/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-32,",,W",-88,",,W",19,",,W",,,2138,",,W",,,,,90,",,W",100,",,W",45,",,W",63,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,1/28/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",221,",,W,2400",,,,,11,",,W",-71,",,W",36,",,W",,,1550,",,W",,,,,270,",,W",270,",,W",130,",,W",197,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,
USW00014762,1/29/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-38,",,W",-77,",,W",43,",,W",,,1215,",,W",,,,,230,",,W",210,",,W",89,",,W",116,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,1/30/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-43,",,W",-110,",,W",56,",,W",,,1140,",,W",,,,,260,",,W",270,",,W",107,",,W",143,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,
USW00014762,1/31/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-32,",,W",-149,",,W",52,",,W",,,1512,",,W",,,,,220,",,W",230,",,W",89,",,W",107,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/1/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",112,",,W,2400",,,,,67,",,W",-38,",,W",55,",,W",,, 0832,",,W",,,,,210,",,W",210,",,W",116,",,W",161,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,2/2/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,33,",,W",-21,",,W",22,",,W",,,1322,",,W",,,,,270,",,W",180,",,W",45,",,W",63,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,2/3/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3,",,W,2400",,,,,-21,",,W",-71,",,W",30,",,W",,,1553,",,W",,,,,260,",,W",260,",,W",63,",,W",89,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/4/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-71,",,W",-138,",,W",46,",,W",,,1851,",,W",,,,,320,",,W",330,",,W",76,",,W",107,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/5/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-88,",,W",-166,",,W",31,",,W",,,1607,",,W",,,,,240,",,W",230,",,W",63,",,W",81,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/6/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,39,",,W",-93,",,W",37,",,W",,, 0659,",,W",,,,,180,",,W",190,",,W",63,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,2/7/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,122,",,W",0,",,W",63,",,W",,,1157,",,W",,,,,220,",,W",210,",,W",112,",,W",157,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,2/8/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,111,",,W",0,",,W",37,",,W",,, 0928,",,W",,,,,330,",,W",320,",,W",89,",,W",112,",,W",,,,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/9/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,89,",,W",-32,",,W",11,",,W",,,2357,",,W",,,,,130,",,W",130,",,W",36,",,W",40,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/10/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",69,",,W,2400",,,,,100,",,W",28,",,W",37,",,W",,,1624,",,W",,,,,180,",,W",180,",,W",63,",,W",89,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,2/11/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",18,",,W,2400",,,,,194,",,W",94,",,W",56,",,W",,,1947,",,W",,,,,200,",,W",180,",,W",241,",,W",411,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,2/12/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",13,",,W,2400",,,,,111,",,W",22,",,W",99,",,W",,, 0306,",,W",,,,,240,",,W",250,",,W",197,",,W",268,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,2/13/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,39,",,W",-16,",,W",43,",,W",,, 0113,",,W",,,,,260,",,W",290,",,W",94,",,W",116,",,W",,,,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/14/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3,",,W,2400",,,,,6,",,W",-38,",,W",22,",,W",,,2315,",,W",,,,,330,",,W",330,",,W",72,",,W",103,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/15/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3,",,W,2400",,,,,-5,",,W",-49,",,W",27,",,W",,, 0016,",,W",,,,,340,",,W",350,",,W",63,",,W",89,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,2/16/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8,",,W,2400",,,,,-5,",,W",-60,",,W",32,",,W",,,1550,",,W",,,,,350,",,W",360,",,W",67,",,W",89,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/17/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,22,",,W",-88,",,W",23,",,W",,,1617,",,W",,,,,150,",,W",180,",,W",58,",,W",72,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,2/19/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,89,",,W",-82,",,W",71,",,W",,, 0945,",,W",,,,,270,",,W",290,",,W",139,",,W",192,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,
USW00014762,2/20/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-38,",,W",-93,",,W",60,",,W",,,1122,",,W",,,,,270,",,W",260,",,W",103,",,W",148,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,2/21/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,61,",,W",-105,",,W",44,",,W",,,2206,",,W",,,,,260,",,W",270,",,W",94,",,W",130,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/22/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-5,",,W",-55,",,W",64,",,W",,,1745,",,W",,,,,260,",,W",260,",,W",112,",,W",143,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/23/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-49,",,W",-82,",,W",48,",,W",,,1518,",,W",,,,,320,",,W",320,",,W",89,",,W",130,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,2/24/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3,",,W,2400",,,,,-16,",,W",-116,",,W",14,",,W",,, 0159,",,W",,,,,320,",,W",330,",,W",58,",,W",76,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,2/25/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,106,",,W",-66,",,W",31,",,W",,,1627,",,W",,,,,200,",,W",150,",,W",63,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,2/26/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3,",,W,2400",,,,,111,",,W",56,",,W",34,",,W",,,2309,",,W",,,,,150,",,W",150,",,W",58,",,W",72,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,2/27/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",36,",,W,2400",,,,,139,",,W",-27,",,W",62,",,W",,,1540,",,W",,,,,260,",,W",260,",,W",112,",,W",157,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,2/28/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,11,",,W",-66,",,W",26,",,W",,, 0040,",,W",,,,,330,",,W",320,",,W",67,",,W",98,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,3/1/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,6,",,W",-71,",,W",51,",,W",,,1934,",,W",,,,,340,",,W",360,",,W",112,",,W",161,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/2/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-71,",,W",-121,",,W",68,",,W",,, 0024,",,W",,,,,340,",,W",360,",,W",103,",,W",157,",,W",,,,,,,,,,,,,,,1,",,W",,,,
USW00014762,3/3/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,-32,",,W",-149,",,W",33,",,W",,, 0144,",,W",,,,,330,",,W",320,",,W",72,",,W",98,",,W",,,,,,,,,,,,,,,1,",,W",,,,
USW00014762,3/4/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,28,",,W",-116,",,W",11,",,W",,,1707,",,W",,,,,220,",,W",230,",,W",40,",,W",54,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,3/5/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3,",,W,2400",,,,,144,",,W",-60,",,W",41,",,W",,,1359,",,W",,,,,180,",,W",200,",,W",89,",,W",112,",,W",,,,,,,,,,,,,,,1,",,W",,,,
USW00014762,3/6/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,217,",,W",111,",,W",65,",,W",,,1220,",,W",,,,,220,",,W",210,",,W",112,",,W",143,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/7/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,233,",,W",133,",,W",62,",,W",,,2339,",,W",,,,,260,",,W",260,",,W",130,",,W",174,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/8/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",61,",,W,2400",,,,,194,",,W",128,",,W",38,",,W",,, 0041,",,W",,,,,250,",,W",270,",,W",130,",,W",170,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,3/9/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3,",,W,2400",,,,,156,",,W",11,",,W",47,",,W",,, 0301,",,W",,,,,240,",,W",240,",,W",174,",,W",219,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/10/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5,",,W,2400",,,,,156,",,W",0,",,W",30,",,W",,,2124,",,W",,,,,160,",,W",160,",,W",72,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/11/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8,",,W,2400",,,,,172,",,W",0,",,W",64,",,W",,,1420,",,W",,,,,250,",,W",260,",,W",130,",,W",165,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,3/12/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,6,",,W",-32,",,W",31,",,W",,, 0835,",,W",,,,,340,",,W",360,",,W",72,",,W",103,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/13/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,89,",,W",-60,",,W",15,",,W",,,2153,",,W",,,,,350,",,W",340,",,W",45,",,W",63,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/14/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,111,",,W",-10,",,W",11,",,W",,,1234,",,W",,,,,140,",,W",60,",,W",40,",,W",58,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/15/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,144,",,W",44,",,W",12,",,W",,,2126,",,W",,,,,100,",,W",150,",,W",40,",,W",63,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/16/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,122,",,W",61,",,W",12,",,W",,,1843,",,W",,,,,90,",,W",60,",,W",36,",,W",45,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,3/17/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,172,",,W",28,",,W",19,",,W",,,1719,",,W",,,,,260,",,W",200,",,W",45,",,W",67,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,
USW00014762,3/18/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,233,",,W",67,",,W",55,",,W",,,1522,",,W",,,,,210,",,W",230,",,W",107,",,W",139,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/19/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",23,",,W,2400",,,,,128,",,W",-5,",,W",45,",,W",,,1900,",,W",,,,,320,",,W",320,",,W",98,",,W",134,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,3/20/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,39,",,W",-38,",,W",25,",,W",,, 0138,",,W",,,,,350,",,W",350,",,W",58,",,W",81,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/21/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,83,",,W",-49,",,W",5,",,W",,,1035,",,W",,,,,170,",,W",170,",,W",40,",,W",54,",,W",,,,,,,,,,,,,,,1,",,W",,,,
USW00014762,3/22/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,144,",,W",-5,",,W",24,",,W",,,1624,",,W",,,,,330,",,W",330,",,W",94,",,W",116,",,W",,,,,,,,,,,,,,,1,",,W",,,,
USW00014762,3/23/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,100,",,W",-32,",,W",27,",,W",,, 0007,",,W",,,,,10,",,W",360,",,W",54,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/24/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,122,",,W",-27,",,W",37,",,W",,,2130,",,W",,,,,120,",,W",130,",,W",63,",,W",81,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,3/25/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",89,",,W,2400",,,,,94,",,W",44,",,W",42,",,W",,,1645,",,W",,,,,140,",,W",140,",,W",89,",,W",116,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,3/26/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",135,",,W,2400",,,,,133,",,W",50,",,W",34,",,W",,,1631,",,W",,,,,320,",,W",310,",,W",81,",,W",116,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,3/27/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",36,",,W,2400",,,,,156,",,W",6,",,W",17,",,W",,,2327,",,W",,,,,130,",,W",130,",,W",58,",,W",72,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,
USW00014762,3/28/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,161,",,W",67,",,W",36,",,W",,,1930,",,W",,,,,130,",,W",130,",,W",94,",,W",130,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,3/29/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",157,",,W,2400",,,,,122,",,W",6,",,W",62,",,W",,, 0842,",,W",,,,,270,",,W",270,",,W",130,",,W",174,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,3/30/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5,",,W,2400",,,,,89,",,W",-5,",,W",,,,, 0715,",,W",,,,,260,",,W",300,",,W",94,",,W",125,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,3/31/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,211,",,W",-21,",,W",34,",,W",,,2126,",,W",,,,,150,",,W",160,",,W",94,",,W",116,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,4/1/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",51,",,W,2400",,,,,172,",,W",89,",,W",43,",,W",,,1434,",,W",,,,,240,",,W",220,",,W",89,",,W",130,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,4/2/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,206,",,W",33,",,W",48,",,W",,,1551,",,W",,,,,150,",,W",150,",,W",125,",,W",170,",,W",,,,,,,,,,,,,,,1,",,W",,,,
USW00014762,4/3/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",259,",,W,2400",,,,,144,",,W",56,",,W",70,",,W",,,1715,",,W",,,,,270,",,W",260,",,W",143,",,W",206,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,4/4/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,122,",,W",11,",,W",67,",,W",,, 0017,",,W",,,,,270,",,W",270,",,W",134,",,W",170,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,4/5/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,178,",,W",11,",,W",23,",,W",,,2030,",,W",,,,,100,",,W",40,",,W",67,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,4/6/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5,",,W,2400",,,,,167,",,W",-10,",,W",68,",,W",,,1042,",,W",,,,,240,",,W",270,",,W",116,",,W",157,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00014762,4/7/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",18,",,W,2400",,,,,22,",,W",-16,",,W",52,",,W",,,1444,",,W",,,,,260,",,W",300,",,W",107,",,W",139,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,
USW00014762,4/8/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",15,",,W,2400",,,,,111,",,W",-5,",,W",58,",,W",,,1229,",,W",,,,,260,",,W",260,",,W",107,",,W",165,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,4/9/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,144,",,W",22,",,W",34,",,W",,,1221,",,W",,,,,230,",,W",270,",,W",76,",,W",125,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,4/10/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",25,",,W,2400",,,,,111,",,W",56,",,W",28,",,W",,,1032,",,W",,,,,360,",,W",40,",,W",54,",,W",76,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,4/11/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,"T,,W,2400",,,,,128,",,W",22,",,W",54,",,W",,,1515,",,W",,,,,320,",,W",320,",,W",98,",,W",148,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,4/12/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,106,",,W",-16,",,W",39,",,W",,,1054,",,W",,,,,320,",,W",340,",,W",76,",,W",125,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,4/13/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10,",,W,2400",,,,,122,",,W",-5,",,W",34,",,W",,,1648,",,W",,,,,130,",,W",100,",,W",67,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,4/14/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",61,",,W,2400",,,,,139,",,W",67,",,W",31,",,W",,,1730,",,W",,,,,90,",,W",80,",,W",67,",,W",89,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,4/15/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",51,",,W,2400",,,,,89,",,W",61,",,W",16,",,W",,,1509,",,W",,,,,90,",,W",60,",,W",54,",,W",67,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,
USW00014762,4/16/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3,",,W,2400",,,,,178,",,W",17,",,W",18,",,W",,,1350,",,W",,,,,350,",,W",340,",,W",54,",,W",76,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00014762,4/17/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,211,",,W",44,",,W",22,",,W",,,1602,",,W",,,,,340,",,W",320,",,W",63,",,W",81,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,4/18/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",0,",,W,2400",,,,,228,",,W",44,",,W",34,",,W",,,1509,",,W",,,,,260,",,W",280,",,W",76,",,W",103,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,4/19/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",15,",,W,2400",,,,,194,",,W",117,",,W",22,",,W",,,2256,",,W",,,,,140,",,W",140,",,W",72,",,W",103,",,W",,,,,,,,,,,,,,,,,,,,
USW00014762,4/20/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",119,",,W,2400",,,,,122,",,W",72,",,W",57,",,W",,,1119,",,W",,,,,140,",,W",140,",,W",107,",,W",139,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,4/21/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",23,",,W,2400",,,,,122,",,W",50,",,W",45,",,W",,,1955,",,W",,,,,260,",,W",260,",,W",98,",,W",116,",,W",1,",,W",,,,,,,,,,,,,,,,,,
USW00014762,4/22/09,40.3551,-79.92145,379.2,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",13,",,W,2400",,,,,106,",,W",33,",,W",51,",,W",,,1523,",,W",,,,,320,",,W",320,",,W",103,",,W",143,",,W",1,",,W",,,,,,,,,,,,,,,,,,
